data,hora,t1,t2,x,y,z
01/08/2011,11:52:27.00,4,8,291484.255,7606286.489,1.671
01/08/2011,11:52:29.00,4,8,291482.373,7606286.823,1.057
01/08/2011,11:52:31.00,4,8,291480.781,7606287.016,0.920
01/08/2011,11:52:33.00,4,8,291480.769,7606287.012,0.906
01/08/2011,11:52:35.00,4,8,291480.052,7606286.948,1.038
01/08/2011,11:52:37.00,4,8,291477.980,7606287.020,1.350
01/08/2011,11:52:39.00,4,8,291476.078,7606287.245,1.650
01/08/2011,11:52:41.00,4,8,291474.642,7606287.526,2.244
01/08/2011,11:52:43.00,4,8,291473.240,7606287.489,2.885
01/08/2011,11:52:45.00,4,8,291471.900,7606287.407,3.529
01/08/2011,11:52:47.00,4,8,291470.781,7606287.538,3.632
01/08/2011,11:52:49.00,4,8,291470.711,7606287.503,3.589
01/08/2011,11:52:51.00,4,8,291470.546,7606287.537,3.631
01/08/2011,11:52:53.00,4,8,291468.969,7606287.917,3.613
01/08/2011,11:52:55.00,4,8,291467.165,7606288.553,3.810
01/08/2011,11:52:57.00,4,8,291465.443,7606289.244,3.820
01/08/2011,11:52:59.00,4,8,291464.260,7606289.876,3.648
01/08/2011,11:53:01.00,4,8,291463.944,7606289.994,3.538
01/08/2011,11:53:03.00,4,8,291463.527,7606290.096,3.612
01/08/2011,11:53:05.00,4,8,291461.862,7606290.615,3.627
01/08/2011,11:53:07.00,4,8,291459.992,7606291.309,3.873
01/08/2011,11:53:09.00,4,8,291458.449,7606291.927,4.147
01/08/2011,11:53:11.00,4,8,291458.285,7606292.017,4.154
01/08/2011,11:53:13.00,4,8,291458.235,7606292.013,4.158
01/08/2011,11:53:15.00,4,8,291457.645,7606292.255,4.291
01/08/2011,11:53:17.00,4,8,291456.018,7606292.681,3.508
01/08/2011,11:53:19.00,4,8,291454.150,7606293.680,3.493
01/08/2011,11:53:21.00,4,8,291452.629,7606294.212,3.382
01/08/2011,11:53:23.00,4,8,291452.355,7606294.303,3.352
01/08/2011,11:53:25.00,4,8,291452.341,7606294.259,3.351
01/08/2011,11:53:27.00,4,8,291451.482,7606294.633,3.794
01/08/2011,11:53:29.00,4,8,291449.853,7606295.279,4.879
01/08/2011,11:53:31.00,4,8,291449.170,7606295.352,4.707
01/08/2011,11:53:33.00,4,8,291449.170,7606295.290,4.706
01/08/2011,11:53:35.00,4,8,291448.606,7606295.571,4.528
01/08/2011,11:53:37.00,4,8,291446.887,7606296.092,3.976
01/08/2011,11:53:39.00,4,8,291446.398,7606296.123,3.883
01/08/2011,11:53:41.00,4,8,291446.317,7606296.104,3.883
01/08/2011,11:53:43.00,4,8,291445.418,7606296.398,4.212
01/08/2011,11:53:45.00,4,8,291444.010,7606297.110,4.561
01/08/2011,11:53:47.00,4,8,291442.678,7606297.540,4.469
01/08/2011,11:53:49.00,4,8,291442.601,7606297.542,4.431
01/08/2011,11:53:51.00,4,8,291442.583,7606297.531,4.433
01/08/2011,11:53:53.00,4,8,291442.581,7606297.621,4.511
01/08/2011,11:53:55.00,4,8,291441.976,7606298.141,4.120
01/08/2011,11:53:57.00,4,8,291441.307,7606298.384,3.568
01/08/2011,11:53:59.00,4,8,291440.546,7606298.563,3.040
01/08/2011,11:54:01.00,4,8,291439.335,7606298.759,2.318
01/08/2011,11:54:03.00,4,8,291438.085,7606298.989,1.500
01/08/2011,11:54:05.00,4,8,291436.732,7606299.266,0.557
01/08/2011,11:54:07.00,4,8,291435.451,7606299.632,-0.293
01/08/2011,11:54:09.00,4,8,291434.191,7606299.730,-1.111
01/08/2011,11:54:11.00,4,8,291433.762,7606299.713,-1.275
01/08/2011,11:54:13.00,4,8,291433.729,7606299.715,-1.289
01/08/2011,11:54:15.00,4,8,291432.524,7606299.909,-1.219
01/08/2011,11:54:17.00,4,8,291430.228,7606300.285,-1.185
01/08/2011,11:54:19.00,4,8,291427.838,7606300.913,-1.272
01/08/2011,11:54:21.00,4,8,291425.462,7606301.352,-1.215
01/08/2011,11:54:23.00,4,8,291424.448,7606301.438,-1.240
01/08/2011,11:54:25.00,4,8,291424.483,7606301.169,-1.246
01/08/2011,11:54:27.00,4,8,291424.257,7606299.464,-1.217
01/08/2011,11:54:29.00,4,8,291423.931,7606297.275,-1.209
01/08/2011,11:54:31.00,4,8,291423.386,7606294.931,-1.200
01/08/2011,11:54:33.00,4,8,291422.938,7606292.663,-1.193
01/08/2011,11:54:35.00,4,8,291422.514,7606290.581,-1.212
01/08/2011,11:54:37.00,4,8,291422.424,7606288.855,-1.295
01/08/2011,11:54:39.00,4,8,291422.406,7606288.515,-1.361
01/08/2011,11:54:41.00,4,8,291423.056,7606288.559,-1.193
01/08/2011,11:54:43.00,4,8,291425.130,7606288.314,-1.248
01/08/2011,11:54:45.00,4,8,291427.401,7606288.026,-1.191
01/08/2011,11:54:47.00,4,8,291429.713,7606287.871,-1.119
01/08/2011,11:54:49.00,4,8,291430.953,7606287.723,-1.254
01/08/2011,11:54:51.00,4,8,291430.966,7606287.707,-1.253
01/08/2011,11:54:53.00,4,8,291431.676,7606287.618,-0.650
01/08/2011,11:54:55.00,4,8,291432.663,7606287.572,-0.149
01/08/2011,11:54:57.00,4,8,291433.702,7606287.427,0.536
01/08/2011,11:54:59.00,4,8,291434.882,7606287.355,1.202
01/08/2011,11:55:01.00,4,8,291435.572,7606287.233,1.746
01/08/2011,11:55:03.00,4,8,291436.765,7606287.031,2.480
01/08/2011,11:55:05.00,4,8,291437.729,7606286.905,3.074
01/08/2011,11:55:07.00,4,8,291439.000,7606286.465,3.639
01/08/2011,11:55:09.00,4,8,291440.023,7606286.267,3.844
01/08/2011,11:55:11.00,4,8,291440.937,7606285.944,3.976
01/08/2011,11:55:13.00,4,8,291441.301,7606285.969,3.972
01/08/2011,11:55:15.00,4,8,291441.365,7606285.986,3.965
01/08/2011,11:55:17.00,4,8,291442.137,7606285.995,3.992
01/08/2011,11:55:19.00,4,8,291444.120,7606285.847,3.825
01/08/2011,11:55:21.00,4,8,291445.674,7606285.820,4.056
01/08/2011,11:55:23.00,4,8,291447.164,7606285.629,4.148
01/08/2011,11:55:25.00,4,8,291448.364,7606285.612,4.170
01/08/2011,11:55:27.00,4,8,291448.535,7606285.598,4.113
01/08/2011,11:55:29.00,4,8,291448.675,7606285.645,4.275
01/08/2011,11:55:31.00,4,8,291450.219,7606285.397,4.007
01/08/2011,11:55:33.00,4,8,291451.974,7606285.065,3.967
01/08/2011,11:55:35.00,4,8,291452.409,7606285.019,3.894
01/08/2011,11:55:37.00,4,8,291452.847,7606284.997,4.428
01/08/2011,11:55:39.00,4,8,291454.092,7606284.720,4.653
01/08/2011,11:55:41.00,4,8,291454.198,7606284.800,4.648
01/08/2011,11:55:43.00,4,8,291454.893,7606284.478,4.764
01/08/2011,11:55:45.00,4,8,291456.884,7606283.925,4.528
01/08/2011,11:55:47.00,4,8,291459.014,7606283.240,4.624
01/08/2011,11:55:49.00,4,8,291460.741,7606282.799,4.746
01/08/2011,11:55:51.00,4,8,291461.053,7606282.769,4.672
01/08/2011,11:55:53.00,4,8,291461.083,7606282.801,4.694
01/08/2011,11:55:55.00,4,8,291462.340,7606282.619,4.542
01/08/2011,11:55:57.00,4,8,291464.293,7606282.467,4.162
01/08/2011,11:55:59.00,4,8,291466.031,7606281.994,3.768
01/08/2011,11:56:01.00,4,8,291466.928,7606281.930,3.501
01/08/2011,11:56:03.00,4,8,291467.030,7606281.915,3.491
01/08/2011,11:56:05.00,4,8,291467.234,7606282.169,3.594
01/08/2011,11:56:07.00,4,8,291468.996,7606282.646,3.574
01/08/2011,11:56:09.00,4,8,291470.833,7606282.810,3.431
01/08/2011,11:56:11.00,4,8,291472.684,7606283.080,3.084
01/08/2011,11:56:13.00,4,8,291474.084,7606282.997,2.677
01/08/2011,11:56:15.00,4,8,291474.492,7606283.020,2.443
01/08/2011,11:56:17.00,4,8,291474.582,7606283.068,2.511
01/08/2011,11:56:19.00,4,8,291475.743,7606283.143,2.264
01/08/2011,11:56:21.00,4,8,291477.579,7606283.231,2.230
01/08/2011,11:56:23.00,4,8,291478.842,7606282.977,2.381
01/08/2011,11:56:25.00,4,8,291480.041,7606282.926,2.775
01/08/2011,11:56:27.00,4,8,291481.194,7606282.951,3.025
01/08/2011,11:56:29.00,4,8,291482.677,7606282.984,2.931
01/08/2011,11:56:31.00,4,8,291483.718,7606282.933,2.954
01/08/2011,11:56:33.00,4,8,291483.906,7606283.003,2.855
01/08/2011,11:56:35.00,4,8,291484.107,7606283.062,2.837
01/08/2011,11:56:37.00,4,8,291484.512,7606283.223,2.378
01/08/2011,11:56:39.00,4,8,291485.104,7606283.300,1.759
01/08/2011,11:56:41.00,4,8,291485.908,7606283.374,1.391
01/08/2011,11:56:43.00,4,8,291486.961,7606283.387,0.745
01/08/2011,11:56:45.00,4,8,291487.917,7606283.456,0.301
01/08/2011,11:56:47.00,4,8,291488.776,7606283.358,-0.269
01/08/2011,11:56:49.00,4,8,291489.815,7606283.488,-0.811
01/08/2011,11:56:51.00,4,8,291491.074,7606283.516,-1.454
01/08/2011,11:56:53.00,4,8,291492.666,7606283.393,-2.083
01/08/2011,11:56:55.00,4,8,291494.293,7606283.325,-2.474
01/08/2011,11:56:57.00,4,8,291495.691,7606283.152,-2.830
01/08/2011,11:56:59.00,4,8,291496.523,7606283.054,-3.084
01/08/2011,11:57:01.00,4,8,291496.627,7606283.014,-3.108
01/08/2011,11:57:03.00,4,8,291497.766,7606282.818,-3.106
01/08/2011,11:57:05.00,4,8,291500.221,7606282.750,-3.483
01/08/2011,11:57:07.00,4,8,291502.736,7606282.665,-3.632
01/08/2011,11:57:09.00,4,8,291505.270,7606282.569,-3.671
01/08/2011,11:57:11.00,4,8,291507.757,7606282.557,-3.712
01/08/2011,11:57:13.00,4,8,291510.255,7606282.542,-3.637
01/08/2011,11:57:15.00,4,8,291512.819,7606282.571,-3.558
01/08/2011,11:57:17.00,4,8,291515.458,7606282.489,-3.521
01/08/2011,11:57:19.00,4,8,291517.721,7606282.569,-3.477
01/08/2011,11:57:21.00,4,8,291520.036,7606282.661,-3.549
01/08/2011,11:57:23.00,4,8,291522.502,7606282.586,-3.745
01/08/2011,11:57:25.00,4,8,291525.029,7606282.408,-3.895
01/08/2011,11:57:27.00,4,8,291527.541,7606282.325,-4.325
01/08/2011,11:57:29.00,4,8,291530.170,7606282.474,-4.731
01/08/2011,11:57:31.00,4,8,291532.842,7606282.432,-5.091
01/08/2011,11:57:33.00,4,8,291535.568,7606282.309,-5.375
01/08/2011,11:57:35.00,4,8,291538.299,7606282.104,-5.615
01/08/2011,11:57:37.00,4,8,291540.883,7606281.909,-5.880
01/08/2011,11:57:39.00,4,8,291542.902,7606281.263,-6.016
01/08/2011,11:57:41.00,4,8,291543.154,7606281.078,-6.049
01/08/2011,11:57:43.00,4,8,291543.270,7606280.521,-6.009
01/08/2011,11:57:45.00,4,8,291543.469,7606278.452,-6.046
01/08/2011,11:57:47.00,4,8,291543.649,7606276.010,-6.043
01/08/2011,11:57:49.00,4,8,291543.502,7606273.461,-6.074
01/08/2011,11:57:51.00,4,8,291543.315,7606270.855,-6.020
01/08/2011,11:57:53.00,4,8,291543.383,7606268.446,-6.116
01/08/2011,11:57:55.00,4,8,291543.198,7606266.408,-6.052
01/08/2011,11:57:57.00,4,8,291542.824,7606265.240,-6.052
01/08/2011,11:57:59.00,4,8,291541.310,7606265.376,-5.900
01/08/2011,11:58:01.00,4,8,291538.950,7606265.553,-5.700
01/08/2011,11:58:03.00,4,8,291536.433,7606265.534,-5.555
01/08/2011,11:58:05.00,4,8,291534.084,7606265.738,-5.237
01/08/2011,11:58:07.00,4,8,291531.522,7606266.205,-5.007
01/08/2011,11:58:09.00,4,8,291529.000,7606266.553,-4.658
01/08/2011,11:58:11.00,4,8,291526.632,7606266.882,-4.337
01/08/2011,11:58:13.00,4,8,291524.364,7606267.166,-3.937
01/08/2011,11:58:15.00,4,8,291521.950,7606267.410,-3.813
01/08/2011,11:58:17.00,4,8,291519.537,7606267.506,-3.742
01/08/2011,11:58:19.00,4,8,291517.310,7606267.732,-3.535
01/08/2011,11:58:21.00,4,8,291514.887,7606267.976,-3.527
01/08/2011,11:58:23.00,4,8,291512.395,7606268.365,-3.608
01/08/2011,11:58:25.00,4,8,291509.967,7606268.739,-3.647
01/08/2011,11:58:27.00,4,8,291507.493,7606269.151,-3.691
01/08/2011,11:58:29.00,4,8,291504.979,7606269.574,-3.660
01/08/2011,11:58:31.00,4,8,291502.302,7606269.738,-3.663
01/08/2011,11:58:33.00,4,8,291499.726,7606270.021,-3.464
01/08/2011,11:58:35.00,4,8,291497.155,7606270.497,-3.227
01/08/2011,11:58:37.00,4,8,291495.086,7606270.597,-2.962
01/08/2011,11:58:39.00,4,7,291493.106,7606270.971,-2.673
01/08/2011,11:58:41.00,4,7,291491.571,7606271.184,-2.682
01/08/2011,11:58:43.00,4,7,291491.445,7606271.191,-2.674
01/08/2011,11:58:45.00,4,7,291491.027,7606271.343,-2.412
01/08/2011,11:58:47.00,4,7,291489.451,7606271.675,-1.907
01/08/2011,11:58:49.00,4,7,291488.036,7606271.857,-1.499
01/08/2011,11:58:51.00,4,7,291486.573,7606272.266,-0.927
01/08/2011,11:58:53.00,4,8,291485.436,7606272.681,-0.331
01/08/2011,11:58:55.00,4,8,291484.399,7606272.799,0.207
01/08/2011,11:58:57.00,4,8,291483.387,7606273.050,0.825
01/08/2011,11:58:59.00,4,8,291482.305,7606273.280,1.384
01/08/2011,11:59:01.00,4,8,291481.299,7606273.364,1.741
01/08/2011,11:59:03.00,4,8,291480.266,7606273.458,2.235
01/08/2011,11:59:05.00,4,8,291479.206,7606273.584,2.440
01/08/2011,11:59:07.00,4,8,291478.936,7606273.657,2.443
01/08/2011,11:59:09.00,4,8,291478.620,7606273.764,2.524
01/08/2011,11:59:11.00,4,8,291477.529,7606274.097,2.124
01/08/2011,11:59:13.00,4,8,291477.511,7606274.100,2.095
01/08/2011,11:59:15.00,4,8,291476.872,7606274.331,2.479
01/08/2011,11:59:17.00,4,8,291475.478,7606274.795,3.040
01/08/2011,11:59:19.00,4,8,291474.452,7606275.028,3.412
01/08/2011,11:59:21.00,4,8,291473.191,7606275.391,3.656
01/08/2011,11:59:23.00,4,8,291472.057,7606275.710,3.736
01/08/2011,11:59:25.00,4,8,291470.494,7606275.933,3.826
01/08/2011,11:59:27.00,4,8,291468.739,7606275.992,3.859
01/08/2011,11:59:29.00,4,8,291466.847,7606275.633,3.795
01/08/2011,11:59:31.00,4,8,291465.038,7606275.272,3.715
01/08/2011,11:59:33.00,4,8,291463.267,7606274.896,3.769
01/08/2011,11:59:35.00,4,8,291461.540,7606274.673,4.111
01/08/2011,11:59:37.00,4,8,291459.991,7606274.498,4.355
01/08/2011,11:59:39.00,4,8,291458.137,7606274.324,4.511
01/08/2011,11:59:41.00,4,8,291456.174,7606274.097,4.670
01/08/2011,11:59:43.00,4,8,291454.185,7606273.945,4.763
01/08/2011,11:59:45.00,4,8,291452.124,7606273.998,4.884
01/08/2011,11:59:47.00,4,8,291450.072,7606273.802,4.905
01/08/2011,11:59:49.00,4,8,291448.104,7606273.514,4.908
01/08/2011,11:59:51.00,4,8,291446.065,7606273.337,4.914
01/08/2011,11:59:53.00,4,8,291444.284,7606273.131,4.867
01/08/2011,11:59:55.00,4,8,291443.004,7606272.955,4.642
01/08/2011,11:59:57.00,4,8,291441.770,7606272.993,4.299
01/08/2011,11:59:59.00,4,8,291441.330,7606273.139,4.030
01/08/2011,12:00:01.00,4,8,291441.071,7606273.161,3.995
01/08/2011,12:00:03.00,4,8,291440.266,7606273.326,3.511
01/08/2011,12:00:05.00,4,8,291439.236,7606273.418,2.804
01/08/2011,12:00:07.00,4,8,291438.272,7606273.651,2.105
01/08/2011,12:00:09.00,4,8,291436.922,7606273.794,1.367
01/08/2011,12:00:11.00,4,8,291435.560,7606273.723,0.754
01/08/2011,12:00:13.00,4,8,291434.592,7606273.604,0.545
01/08/2011,12:00:15.00,4,8,291433.478,7606273.419,0.195
01/08/2011,12:00:17.00,4,8,291432.435,7606273.402,-0.453
01/08/2011,12:00:19.00,4,8,291431.413,7606273.503,-0.879
01/08/2011,12:00:21.00,4,8,291430.187,7606273.834,-1.267
01/08/2011,12:00:23.00,4,8,291429.633,7606273.884,-1.352
01/08/2011,12:00:25.00,4,8,291429.199,7606273.945,-1.172
01/08/2011,12:00:27.00,4,8,291427.283,7606274.511,-1.161
01/08/2011,12:00:29.00,4,8,291425.143,7606274.802,-1.289
01/08/2011,12:00:31.00,4,8,291422.723,7606275.071,-1.314
01/08/2011,12:00:33.00,4,8,291420.607,7606275.460,-1.315
01/08/2011,12:00:35.00,4,8,291419.720,7606275.300,-1.307
01/08/2011,12:00:37.00,4,8,291419.623,7606274.969,-1.302
01/08/2011,12:00:39.00,4,8,291419.446,7606273.577,-1.111
01/08/2011,12:00:41.00,4,8,291419.034,7606271.790,-1.171
01/08/2011,12:00:43.00,4,8,291418.459,7606269.611,-1.281
01/08/2011,12:00:45.00,4,8,291418.125,7606267.376,-1.290
01/08/2011,12:00:47.00,4,8,291417.822,7606265.216,-1.247
01/08/2011,12:00:49.00,4,8,291417.381,7606263.178,-1.248
01/08/2011,12:00:51.00,4,8,291417.406,7606261.613,-1.254
01/08/2011,12:00:53.00,4,8,291417.959,7606261.574,-1.246
01/08/2011,12:00:55.00,4,8,291419.787,7606261.481,-1.219
01/08/2011,12:00:57.00,4,8,291422.134,7606261.387,-1.233
01/08/2011,12:00:59.00,4,8,291424.390,7606261.091,-1.184
01/08/2011,12:01:01.00,4,8,291426.614,7606260.989,-1.221
01/08/2011,12:01:03.00,4,8,291427.426,7606261.023,-1.438
01/08/2011,12:01:05.00,4,8,291427.474,7606261.024,-1.437
01/08/2011,12:01:07.00,4,8,291427.917,7606261.119,-1.063
01/08/2011,12:01:09.00,4,8,291429.206,7606261.088,-0.642
01/08/2011,12:01:11.00,4,9,291430.375,7606260.984,-0.088
01/08/2011,12:01:13.00,4,9,291431.577,7606260.874,0.494
01/08/2011,12:01:15.00,4,9,291432.747,7606260.912,1.174
01/08/2011,12:01:17.00,4,9,291433.834,7606260.868,1.748
01/08/2011,12:01:19.00,4,9,291434.953,7606260.710,2.317
01/08/2011,12:01:21.00,4,9,291436.030,7606260.733,2.901
01/08/2011,12:01:23.00,4,9,291437.198,7606260.613,3.366
01/08/2011,12:01:25.00,4,9,291438.215,7606260.548,3.549
01/08/2011,12:01:27.00,4,9,291439.242,7606260.566,3.652
01/08/2011,12:01:29.00,4,9,291440.177,7606260.643,3.721
01/08/2011,12:01:31.00,4,9,291440.735,7606260.699,3.685
01/08/2011,12:01:33.00,4,9,291440.814,7606260.677,3.686
01/08/2011,12:01:35.00,4,9,291441.825,7606260.727,3.806
01/08/2011,12:01:37.00,4,9,291443.640,7606260.913,3.795
01/08/2011,12:01:39.00,4,9,291445.386,7606261.167,3.871
01/08/2011,12:01:41.00,4,9,291447.293,7606261.346,3.736
01/08/2011,12:01:43.00,4,9,291449.025,7606261.578,3.711
01/08/2011,12:01:45.00,4,9,291450.929,7606261.685,3.543
01/08/2011,12:01:47.00,4,9,291452.330,7606261.798,3.480
01/08/2011,12:01:49.00,4,9,291452.578,7606261.963,3.478
01/08/2011,12:01:51.00,4,9,291453.127,7606262.074,3.660
01/08/2011,12:01:53.00,4,9,291455.002,7606262.084,3.449
01/08/2011,12:01:55.00,4,9,291456.611,7606262.399,3.215
01/08/2011,12:01:57.00,4,9,291458.218,7606262.648,2.958
01/08/2011,12:01:59.00,4,9,291459.551,7606262.913,2.798
01/08/2011,12:02:01.00,4,9,291461.165,7606263.072,2.388
01/08/2011,12:02:03.00,4,9,291462.662,7606263.293,2.019
01/08/2011,12:02:05.00,4,9,291464.299,7606263.401,1.751
01/08/2011,12:02:07.00,4,9,291465.954,7606263.861,1.636
01/08/2011,12:02:09.00,4,9,291467.473,7606263.924,1.446
01/08/2011,12:02:11.00,4,9,291469.133,7606264.038,1.182
01/08/2011,12:02:13.00,4,9,291469.295,7606264.055,1.107
01/08/2011,12:02:15.00,4,9,291469.957,7606263.986,1.407
01/08/2011,12:02:17.00,4,9,291471.591,7606263.996,1.709
01/08/2011,12:02:19.00,4,9,291473.055,7606263.801,2.129
01/08/2011,12:02:21.00,4,9,291474.412,7606263.542,2.285
01/08/2011,12:02:23.00,4,9,291475.112,7606263.588,2.204
01/08/2011,12:02:25.00,4,9,291475.174,7606263.572,2.193
01/08/2011,12:02:27.00,4,9,291475.200,7606263.596,2.333
01/08/2011,12:02:29.00,4,9,291476.027,7606263.285,1.920
01/08/2011,12:02:31.00,4,9,291477.158,7606262.975,1.121
01/08/2011,12:02:33.00,4,9,291478.641,7606262.615,0.208
01/08/2011,12:02:35.00,4,9,291480.000,7606262.451,-0.360
01/08/2011,12:02:37.00,4,9,291481.346,7606262.135,-0.781
01/08/2011,12:02:39.00,4,9,291482.624,7606262.076,-1.077
01/08/2011,12:02:41.00,4,9,291484.069,7606262.045,-1.460
01/08/2011,12:02:43.00,4,9,291485.559,7606261.898,-1.772
01/08/2011,12:02:45.00,4,9,291487.348,7606261.492,-2.148
01/08/2011,12:02:47.00,4,9,291489.355,7606261.273,-2.546
01/08/2011,12:02:49.00,4,9,291491.409,7606260.870,-2.869
01/08/2011,12:02:51.00,4,9,291493.649,7606260.795,-3.146
01/08/2011,12:02:53.00,4,9,291495.493,7606260.532,-3.221
01/08/2011,12:02:55.00,4,9,291497.424,7606260.367,-3.438
01/08/2011,12:02:57.00,4,9,291499.618,7606260.213,-3.599
01/08/2011,12:02:59.00,4,9,291501.748,7606259.879,-3.617
01/08/2011,12:03:01.00,4,9,291504.190,7606259.691,-3.684
01/08/2011,12:03:03.00,4,9,291506.509,7606259.681,-3.652
01/08/2011,12:03:05.00,4,9,291508.940,7606259.365,-3.587
01/08/2011,12:03:07.00,4,9,291511.464,7606259.348,-3.570
01/08/2011,12:03:09.00,4,9,291513.694,7606259.305,-3.490
01/08/2011,12:03:11.00,4,9,291515.953,7606259.050,-3.509
01/08/2011,12:03:13.00,4,9,291518.207,7606258.652,-3.611
01/08/2011,12:03:15.00,4,9,291520.135,7606258.524,-3.873
01/08/2011,12:03:17.00,4,9,291520.331,7606258.509,-3.868
01/08/2011,12:03:19.00,4,9,291520.934,7606258.449,-3.765
01/08/2011,12:03:21.00,4,9,291522.915,7606258.349,-3.837
01/08/2011,12:03:23.00,4,9,291525.185,7606258.119,-4.211
01/08/2011,12:03:25.00,4,9,291527.598,7606257.947,-4.607
01/08/2011,12:03:27.00,4,9,291530.177,7606257.802,-4.962
01/08/2011,12:03:29.00,4,9,291532.906,7606257.627,-5.309
01/08/2011,12:03:31.00,4,9,291535.519,7606257.430,-5.542
01/08/2011,12:03:33.00,4,9,291538.172,7606257.363,-5.749
01/08/2011,12:03:35.00,4,9,291540.668,7606257.169,-5.902
01/08/2011,12:03:37.00,4,9,291542.835,7606257.165,-6.111
01/08/2011,12:03:39.00,4,9,291544.571,7606257.172,-6.216
01/08/2011,12:03:41.00,4,9,291545.696,7606257.003,-6.292
01/08/2011,12:03:43.00,4,9,291545.790,7606256.903,-6.344
01/08/2011,12:03:45.00,4,9,291545.760,7606256.437,-6.243
01/08/2011,12:03:47.00,4,9,291545.491,7606254.921,-6.245
01/08/2011,12:03:49.00,4,9,291545.466,7606253.041,-6.240
01/08/2011,12:03:51.00,4,9,291545.535,7606251.020,-6.267
01/08/2011,12:03:53.00,4,9,291545.672,7606249.090,-6.253
01/08/2011,12:03:55.00,4,9,291546.044,7606247.205,-6.259
01/08/2011,12:03:57.00,4,9,291546.059,7606245.731,-6.241
01/08/2011,12:03:59.00,4,9,291545.840,7606245.515,-6.262
01/08/2011,12:04:01.00,4,9,291544.646,7606245.561,-6.144
01/08/2011,12:04:03.00,4,9,291542.978,7606245.774,-6.062
01/08/2011,12:04:05.00,4,9,291542.518,7606245.899,-6.154
01/08/2011,12:04:07.00,4,9,291541.222,7606245.762,-6.000
01/08/2011,12:04:09.00,4,9,291539.214,7606245.750,-5.851
01/08/2011,12:04:11.00,4,9,291537.153,7606245.821,-5.698
01/08/2011,12:04:13.00,4,9,291534.859,7606246.049,-5.508
01/08/2011,12:04:15.00,4,9,291532.437,7606246.426,-5.271
01/08/2011,12:04:17.00,4,9,291530.017,7606246.695,-4.980
01/08/2011,12:04:19.00,4,9,291527.572,7606246.936,-4.675
01/08/2011,12:04:21.00,4,9,291525.231,7606247.052,-4.303
01/08/2011,12:04:23.00,4,9,291522.902,7606247.159,-3.955
01/08/2011,12:04:25.00,4,9,291520.789,7606247.257,-3.805
01/08/2011,12:04:27.00,4,9,291519.437,7606247.337,-3.889
01/08/2011,12:04:29.00,4,9,291519.358,7606247.316,-3.892
01/08/2011,12:04:31.00,4,9,291519.263,7606247.328,-3.792
01/08/2011,12:04:33.00,4,9,291517.470,7606247.622,-3.612
01/08/2011,12:04:35.00,4,9,291515.334,7606247.892,-3.382
01/08/2011,12:04:37.00,4,9,291513.271,7606248.092,-3.390
01/08/2011,12:04:39.00,4,9,291511.193,7606248.239,-3.404
01/08/2011,12:04:41.00,4,9,291508.884,7606248.290,-3.480
01/08/2011,12:04:43.00,4,9,291506.578,7606248.351,-3.503
01/08/2011,12:04:45.00,4,9,291504.262,7606248.382,-3.551
01/08/2011,12:04:47.00,4,9,291501.884,7606248.524,-3.504
01/08/2011,12:04:49.00,4,9,291499.268,7606248.690,-3.416
01/08/2011,12:04:51.00,4,9,291496.736,7606248.894,-3.349
01/08/2011,12:04:53.00,4,9,291494.412,7606248.971,-3.197
01/08/2011,12:04:55.00,4,9,291492.052,7606249.180,-2.910
01/08/2011,12:04:57.00,4,9,291490.099,7606249.498,-2.677
01/08/2011,12:04:59.00,4,9,291488.144,7606249.552,-2.363
01/08/2011,12:05:01.00,4,9,291486.229,7606249.520,-2.013
01/08/2011,12:05:03.00,4,9,291484.380,7606249.694,-1.741
01/08/2011,12:05:05.00,4,9,291482.826,7606249.715,-1.410
01/08/2011,12:05:07.00,4,9,291480.927,7606249.807,-1.114
01/08/2011,12:05:09.00,4,9,291479.295,7606249.678,-0.870
01/08/2011,12:05:11.00,4,9,291477.636,7606249.799,-0.593
01/08/2011,12:05:13.00,4,9,291475.829,7606249.868,-0.367
01/08/2011,12:05:15.00,4,9,291474.156,7606249.939,-0.033
01/08/2011,12:05:17.00,4,9,291472.320,7606249.895,0.276
01/08/2011,12:05:19.00,4,9,291470.500,7606249.957,0.559
01/08/2011,12:05:21.00,4,9,291468.667,7606249.995,0.855
01/08/2011,12:05:23.00,4,9,291466.761,7606250.031,1.172
01/08/2011,12:05:25.00,4,9,291464.851,7606250.050,1.252
01/08/2011,12:05:27.00,4,9,291463.048,7606249.922,1.303
01/08/2011,12:05:29.00,4,9,291461.219,7606250.063,1.377
01/08/2011,12:05:31.00,4,9,291459.432,7606250.356,1.376
01/08/2011,12:05:33.00,4,9,291458.062,7606250.573,1.150
01/08/2011,12:05:35.00,4,9,291457.662,7606250.504,1.067
01/08/2011,12:05:37.00,4,9,291457.138,7606250.462,1.243
01/08/2011,12:05:39.00,4,9,291455.302,7606250.235,1.583
01/08/2011,12:05:41.00,4,9,291453.866,7606250.228,2.012
01/08/2011,12:05:43.00,4,9,291452.598,7606250.190,2.176
01/08/2011,12:05:45.00,4,9,291450.990,7606250.158,2.282
01/08/2011,12:05:47.00,4,9,291449.261,7606250.253,2.601
01/08/2011,12:05:49.00,4,9,291447.734,7606249.960,2.859
01/08/2011,12:05:51.00,4,9,291446.332,7606249.901,3.097
01/08/2011,12:05:53.00,4,9,291445.607,7606249.959,2.975
01/08/2011,12:05:55.00,4,9,291445.554,7606249.987,2.970
